OrderID,CustomerID,OrderDate,TotalAmount,PaymentMethod,Status
2618,5743,2024-10-14,32868,Net Banking,Cancelled
2619,5620,2023-08-16,53318,Net Banking,Cancelled
2620,2351,2024-05-07,64492,Net Banking,Shipped
2621,7656,2023-04-14,50613,UPI,Shipped
2622,31,2024-04-11,42349,UPI,Delivered
2623,5686,2023-11-06,128823,UPI,Processing
2624,2574,2023-12-09,26240,Net Banking,Cancelled
2625,7406,2023-09-11,165651,Net Banking,Delivered
2626,4338,2023-06-17,53922,UPI,Cancelled
2627,2093,2024-11-08,117075,Credit Card,Shipped
2628,6700,2024-09-09,197084,Credit Card,Cancelled
2629,7944,2024-07-09,117989,Net Banking,Delivered
2630,9611,2023-03-19,62315,Credit Card,Shipped
2631,5683,2024-05-27,73082,Credit Card,Processing
2632,1037,2024-05-24,3010,UPI,Processing
2633,4408,2024-03-23,65330,Debit Card,Processing
2634,5164,2023-12-30,172414,Debit Card,Processing
2635,8204,2023-11-24,83887,Net Banking,Cancelled
2636,4106,2023-08-15,137020,UPI,Delivered
2637,683,2024-05-21,136806,Net Banking,Cancelled
2638,7457,2023-04-15,6362,Credit Card,Shipped
2639,2730,2024-01-31,9126,Debit Card,Delivered
2640,6454,2023-07-24,147080,Debit Card,Shipped
2641,3482,2024-02-01,163534,Debit Card,Shipped
2642,7792,2023-07-15,107165,UPI,Shipped
2643,6530,2023-12-23,83144,Credit Card,Shipped
2644,1587,2023-12-31,195888,Credit Card,Shipped
2645,2354,2023-12-11,118357,Net Banking,Shipped
2646,4237,2024-09-21,34592,Credit Card,Shipped
2647,9929,2024-07-22,23936,Debit Card,Cancelled
2648,678,2023-12-20,78692,UPI,Processing
2649,692,2024-09-11,53065,Net Banking,Shipped
2650,492,2024-11-27,197327,UPI,Shipped
2651,5846,2023-06-10,51241,Net Banking,Cancelled
2652,6738,2023-02-24,123090,Debit Card,Cancelled
2653,2997,2023-07-31,30227,Net Banking,Delivered
2654,5458,2023-06-03,181308,Net Banking,Cancelled
2655,6920,2024-11-15,174243,Net Banking,Shipped
2656,4189,2024-08-09,111718,Credit Card,Processing
2657,4489,2024-02-21,32228,Credit Card,Shipped
2658,6444,2023-04-09,145772,Debit Card,Shipped
2659,2041,2024-03-06,47149,Net Banking,Processing
2660,1752,2023-03-04,184034,Debit Card,Processing
2661,5308,2024-03-18,159218,UPI,Cancelled
2662,4054,2024-02-18,199147,UPI,Delivered
2663,1618,2023-03-27,146754,UPI,Processing
2664,9480,2023-06-16,52239,Credit Card,Processing
2665,2076,2024-08-25,14777,Net Banking,Delivered
2666,556,2023-03-02,63570,Net Banking,Shipped
2667,2493,2023-01-10,88234,UPI,Processing
2668,4140,2023-02-09,118129,Debit Card,Cancelled
2669,1799,2024-11-24,150119,UPI,Shipped
2670,4753,2023-12-13,97032,Debit Card,Processing
2671,3917,2024-01-29,50233,Credit Card,Delivered
2672,4396,2023-09-19,36604,Net Banking,Processing
2673,7408,2023-01-15,3802,Credit Card,Processing
2674,1804,2024-03-15,5358,Credit Card,Delivered
2675,6587,2023-01-18,115099,UPI,Processing
2676,3384,2023-02-28,105051,Net Banking,Delivered
2677,9185,2023-01-27,79973,Debit Card,Cancelled
2678,9760,2023-08-17,123806,Credit Card,Shipped
2679,2649,2023-03-31,120766,UPI,Processing
2680,7117,2024-11-17,21188,UPI,Delivered
2681,7728,2023-07-22,193378,Credit Card,Cancelled
2682,8495,2023-07-22,86821,UPI,Delivered
2683,6595,2023-11-11,161776,Net Banking,Cancelled
2684,601,2024-05-20,178074,Net Banking,Shipped
2685,9991,2024-03-31,45132,UPI,Delivered
2686,1199,2023-12-03,147467,Credit Card,Delivered
2687,4953,2024-03-24,131861,Debit Card,Processing
2688,8651,2023-02-19,155678,Net Banking,Cancelled
2689,7219,2023-02-08,26221,Debit Card,Delivered
2690,6398,2024-09-30,1989,Net Banking,Processing
2691,1199,2023-06-23,194033,Credit Card,Delivered
2692,5489,2024-02-06,139434,Credit Card,Shipped
2693,5637,2024-04-18,58542,Net Banking,Delivered
2694,2466,2023-09-01,156798,Credit Card,Cancelled
2695,1274,2023-10-24,35458,Debit Card,Delivered
2696,4205,2024-10-13,115261,Credit Card,Shipped
2697,8842,2023-08-02,17902,Net Banking,Shipped
2698,2547,2024-08-31,74076,Debit Card,Cancelled
2699,8154,2024-07-15,55942,UPI,Processing
2700,9640,2023-11-28,45869,UPI,Cancelled
2701,1252,2023-12-24,63297,Credit Card,Shipped
2702,1785,2023-06-20,173563,Net Banking,Delivered
2703,2181,2023-12-11,131660,Net Banking,Delivered
2704,9994,2023-11-01,107470,UPI,Shipped
2705,3274,2023-02-22,12089,Net Banking,Cancelled
2706,4250,2023-03-07,34711,UPI,Delivered
2707,8887,2024-02-27,80710,Net Banking,Cancelled
2708,7813,2024-02-23,146258,Debit Card,Delivered
2709,9326,2023-09-05,92456,UPI,Shipped
2710,7662,2024-02-28,74666,Debit Card,Shipped
2711,4315,2023-09-27,187031,Debit Card,Processing
2712,4501,2023-07-15,119798,Credit Card,Processing
2713,5335,2023-10-14,187799,Debit Card,Processing
2714,5285,2024-01-26,50422,Credit Card,Shipped
2715,8624,2024-10-30,89169,UPI,Cancelled
2716,9624,2023-10-26,1476,Net Banking,Cancelled
2717,646,2024-01-13,44163,UPI,Processing
2718,203,2024-01-09,155124,UPI,Shipped
2719,9032,2024-12-26,62848,Credit Card,Cancelled
2720,4128,2023-06-03,96356,Net Banking,Cancelled
2721,9961,2023-09-20,97433,Net Banking,Cancelled
2722,613,2023-09-09,152879,UPI,Delivered
2723,2145,2023-08-29,9974,Net Banking,Delivered
2724,2777,2023-03-20,30260,UPI,Delivered
2725,6564,2024-09-01,154866,Credit Card,Processing
2726,9955,2024-11-10,69561,Debit Card,Processing
2727,606,2024-06-20,170788,UPI,Delivered
2728,7780,2023-11-04,43222,Debit Card,Cancelled
2729,7418,2023-01-30,154535,UPI,Processing
2730,6317,2023-08-20,75530,Credit Card,Delivered
2731,8783,2023-02-03,152994,UPI,Processing
2732,3159,2024-07-03,161709,Debit Card,Cancelled
2733,6426,2023-08-07,162840,Debit Card,Delivered
2734,2419,2024-06-25,74565,Credit Card,Delivered
2735,4385,2024-02-24,140854,Credit Card,Shipped
2736,3858,2023-06-08,93374,UPI,Processing
2737,113,2023-09-18,101635,Debit Card,Processing
2738,1463,2024-07-05,164610,Debit Card,Delivered
2739,6750,2023-08-14,170670,Credit Card,Cancelled
2740,3869,2023-01-16,140102,Credit Card,Cancelled
2741,3731,2024-10-09,14492,UPI,Delivered
2742,7770,2024-02-27,78746,UPI,Delivered
2743,5085,2023-04-03,132431,Net Banking,Processing
2744,7923,2023-07-24,119899,Net Banking,Shipped
2745,1754,2023-01-26,34062,Debit Card,Processing
2746,4629,2023-10-07,194585,UPI,Cancelled
2747,7143,2023-04-21,51518,Debit Card,Shipped
2748,6092,2023-10-13,37003,Net Banking,Processing
2749,7610,2024-09-24,1306,Net Banking,Cancelled
2750,1508,2023-01-07,90593,Net Banking,Processing
2751,7460,2024-11-11,194750,Credit Card,Processing
2752,8400,2024-10-11,84125,Net Banking,Shipped
2753,7348,2024-08-08,52327,Debit Card,Shipped
2754,5500,2024-11-14,135085,UPI,Processing
2755,7370,2024-06-12,20136,Credit Card,Shipped
2756,5791,2023-09-03,122384,Net Banking,Cancelled
2757,325,2024-02-28,42186,UPI,Shipped
2758,5319,2024-10-21,189839,Net Banking,Processing
2759,5286,2023-06-10,167292,Debit Card,Shipped
2760,783,2024-10-17,155211,Debit Card,Shipped
2761,9846,2024-01-08,121990,Net Banking,Shipped
2762,491,2023-07-19,32875,Credit Card,Delivered
2763,1837,2024-09-17,6287,Net Banking,Cancelled
2764,3027,2024-01-20,146967,UPI,Cancelled
2765,514,2024-10-01,9378,UPI,Processing
2766,1770,2024-07-19,142894,Net Banking,Shipped
2767,6964,2024-01-17,124916,Net Banking,Processing
2768,4460,2023-10-25,89947,Net Banking,Shipped
2769,130,2024-08-25,66058,Credit Card,Processing
2770,3057,2024-04-12,187100,Debit Card,Delivered
2771,7145,2023-04-19,130879,Debit Card,Cancelled
2772,8978,2024-08-12,110616,Debit Card,Delivered
2773,2774,2024-11-13,136924,Debit Card,Delivered
2774,9876,2024-01-08,101467,UPI,Delivered
2775,3460,2023-09-12,163754,Credit Card,Cancelled
2776,3671,2023-03-19,69977,Net Banking,Cancelled
2777,2363,2024-07-07,91603,UPI,Cancelled
2778,2252,2023-04-30,58172,Debit Card,Cancelled
2779,4564,2024-02-28,80262,Net Banking,Shipped
2780,9048,2023-09-18,84995,Net Banking,Processing
2781,4793,2023-01-21,17675,Net Banking,Processing
2782,2395,2024-09-27,81235,Debit Card,Processing
2783,1466,2023-03-22,50556,Debit Card,Delivered
2784,4345,2024-01-26,82711,Credit Card,Shipped
2785,4460,2024-09-02,75914,Net Banking,Delivered
2786,6284,2024-03-07,31719,Debit Card,Delivered
2787,9003,2023-03-29,189671,Net Banking,Delivered
2788,31,2023-06-23,11858,Debit Card,Delivered
2789,9027,2024-05-15,35122,Credit Card,Processing
2790,2890,2024-10-23,95456,Credit Card,Delivered
2791,2436,2023-04-03,120645,Credit Card,Processing
2792,9301,2024-06-20,67197,UPI,Cancelled
2793,4918,2023-11-14,164624,Credit Card,Delivered
2794,7514,2024-06-27,20938,Debit Card,Cancelled
2795,1750,2024-10-06,28744,UPI,Cancelled
2796,7204,2023-09-05,83640,Credit Card,Processing
2797,5877,2024-06-11,101070,Debit Card,Processing
2798,4199,2023-06-30,108657,Net Banking,Cancelled
2799,8738,2023-11-24,682,Debit Card,Cancelled
2800,1925,2024-03-19,71738,Credit Card,Delivered
2801,5459,2024-10-12,197968,Debit Card,Delivered
2802,1150,2023-11-25,98798,Credit Card,Cancelled
2803,6030,2024-12-18,128220,Debit Card,Processing
2804,351,2023-02-15,36792,Debit Card,Delivered
2805,40,2024-02-19,113672,Debit Card,Delivered
2806,8427,2024-01-06,19590,Credit Card,Cancelled
2807,2865,2024-09-21,147677,Debit Card,Shipped
2808,9681,2023-11-23,113900,Net Banking,Shipped
2809,3892,2024-10-29,193528,Net Banking,Delivered
2810,6350,2024-08-02,120050,Debit Card,Cancelled
2811,7549,2023-02-09,187871,Debit Card,Delivered
2812,2964,2023-02-09,199183,Credit Card,Cancelled
2813,9972,2024-11-13,158363,UPI,Delivered
2814,1638,2024-08-19,133096,Debit Card,Delivered
2815,5155,2023-06-10,30260,Credit Card,Cancelled
2816,5100,2024-08-12,1426,Net Banking,Shipped
2817,5455,2023-09-09,1269,Net Banking,Cancelled
2818,8133,2024-06-26,149652,Credit Card,Shipped
2819,8503,2023-10-06,77027,Debit Card,Cancelled
2820,3968,2024-06-11,144755,Net Banking,Processing
2821,5106,2023-10-22,38033,Net Banking,Delivered
2822,5164,2023-06-13,57320,Net Banking,Shipped
2823,8537,2024-12-02,23570,UPI,Cancelled
2824,8490,2023-03-10,94645,Debit Card,Processing
2825,8643,2023-03-24,105426,Net Banking,Delivered
2826,784,2024-02-21,136579,Net Banking,Processing
2827,7738,2023-05-14,98635,Credit Card,Shipped
2828,51,2024-12-07,191939,Net Banking,Processing
2829,7229,2024-12-21,49701,Debit Card,Delivered
2830,9273,2024-12-25,164618,Net Banking,Shipped
2831,9016,2023-07-10,115690,UPI,Processing
2832,6734,2024-01-14,107989,Net Banking,Shipped
2833,8298,2024-11-07,35340,Credit Card,Processing
2834,5806,2024-07-29,106562,Net Banking,Shipped
2835,1985,2024-04-16,111518,Net Banking,Cancelled
2836,3103,2023-03-14,18345,Credit Card,Processing
2837,7714,2023-04-29,6198,UPI,Cancelled
2838,9786,2023-07-10,30340,Credit Card,Delivered
2839,628,2023-06-05,100843,Debit Card,Cancelled
2840,1214,2024-07-14,25096,UPI,Delivered
2841,2335,2023-03-18,47400,UPI,Cancelled
2842,309,2024-08-22,180669,Net Banking,Delivered
2843,1967,2023-05-17,147489,Debit Card,Shipped
2844,7380,2024-01-21,120683,UPI,Processing
2845,6120,2023-05-04,34846,Credit Card,Delivered
2846,5163,2023-04-24,26939,UPI,Cancelled
2847,3779,2023-04-25,40155,Debit Card,Delivered
2848,6528,2023-10-22,74933,UPI,Processing
2849,1917,2024-07-19,45794,Debit Card,Shipped
2850,968,2023-10-25,22503,Credit Card,Processing
2851,691,2023-03-24,186739,UPI,Cancelled
2852,4014,2024-04-14,88908,Debit Card,Processing
2853,95,2023-02-13,95796,Credit Card,Shipped
2854,5116,2024-01-13,75123,Debit Card,Cancelled
2855,256,2024-11-26,51153,Net Banking,Processing
2856,8607,2023-07-12,148593,Debit Card,Processing
2857,2098,2023-11-12,166542,Debit Card,Cancelled
2858,645,2023-10-03,86976,UPI,Shipped
2859,6412,2023-03-20,180173,Credit Card,Cancelled
2860,1182,2023-03-05,147993,Debit Card,Delivered
2861,8186,2024-01-04,53186,Credit Card,Cancelled
2862,5125,2024-05-24,133153,Debit Card,Delivered
2863,4248,2024-04-27,78705,Net Banking,Processing
2864,8358,2023-11-09,25202,Debit Card,Cancelled
2865,522,2024-12-20,94702,Credit Card,Processing
2866,8607,2024-09-26,81705,Net Banking,Cancelled
2867,5000,2023-08-07,143614,Debit Card,Cancelled
2868,7141,2023-03-15,199250,Credit Card,Shipped
2869,3890,2023-10-03,7124,Credit Card,Cancelled
2870,6110,2023-10-06,108809,Credit Card,Cancelled
2871,8810,2024-06-05,97109,Debit Card,Cancelled
2872,2391,2023-03-14,102818,UPI,Shipped
2873,7219,2023-09-22,45790,Debit Card,Cancelled
2874,3701,2023-12-14,64183,Credit Card,Delivered
2875,9395,2024-12-05,58807,Debit Card,Processing
2876,7895,2023-12-25,15103,Net Banking,Shipped
2877,4469,2023-03-03,51277,Net Banking,Delivered
2878,3481,2023-05-08,72786,Debit Card,Delivered
2879,3461,2024-06-24,170250,Credit Card,Cancelled
2880,1471,2024-02-09,121405,Credit Card,Processing
2881,4618,2023-11-09,163111,Debit Card,Cancelled
2882,2656,2024-07-04,77097,Credit Card,Processing
2883,4698,2024-10-21,115217,Debit Card,Cancelled
2884,8426,2023-03-28,146717,Net Banking,Shipped
2885,7230,2023-09-24,113185,Credit Card,Processing
2886,1341,2023-06-19,199575,Debit Card,Shipped
2887,8959,2024-04-13,180923,UPI,Cancelled
2888,377,2024-11-16,96059,UPI,Delivered
2889,5584,2024-08-20,134135,Debit Card,Processing
2890,2361,2023-12-19,107929,Net Banking,Delivered
2891,7906,2023-06-09,178561,Net Banking,Cancelled
2892,8463,2023-04-23,104295,Credit Card,Shipped
2893,4174,2024-12-09,152264,Credit Card,Delivered
2894,1340,2024-05-14,160505,UPI,Delivered
2895,314,2024-06-15,187649,Credit Card,Processing
2896,3988,2023-03-10,51518,Net Banking,Shipped
2897,1599,2024-09-28,128432,UPI,Shipped
2898,7528,2023-01-16,19046,UPI,Delivered
2899,9699,2024-09-18,115414,Credit Card,Shipped
2900,9485,2024-05-08,152416,Credit Card,Cancelled
2901,3159,2023-08-03,176214,Debit Card,Processing
2902,459,2023-06-24,172604,Debit Card,Delivered
2903,9232,2023-07-04,78413,UPI,Cancelled
2904,993,2023-09-09,25846,Net Banking,Processing
2905,2220,2024-06-06,35853,Net Banking,Cancelled
2906,9765,2023-02-26,190946,UPI,Cancelled
2907,1294,2023-05-18,142727,Debit Card,Delivered
2908,9102,2023-12-19,80101,Credit Card,Shipped
2909,9815,2023-10-15,151610,Net Banking,Cancelled
2910,9352,2024-06-21,150926,UPI,Delivered
2911,5603,2024-02-09,10503,UPI,Shipped
2912,3201,2024-03-20,195247,Net Banking,Delivered
2913,3549,2024-07-22,184499,Debit Card,Cancelled
2914,2401,2024-01-26,172383,Debit Card,Cancelled
2915,485,2023-07-09,179628,Debit Card,Delivered
2916,9009,2023-07-12,41653,Credit Card,Delivered
2917,4898,2023-06-10,46071,Net Banking,Cancelled
2918,2990,2023-03-15,150995,Debit Card,Shipped
2919,3264,2024-04-15,139803,Credit Card,Delivered
2920,5748,2023-08-10,10727,Credit Card,Cancelled
2921,5416,2023-12-25,151544,Debit Card,Processing
2922,5059,2023-05-02,111709,UPI,Cancelled
2923,5165,2024-09-28,3232,UPI,Cancelled
2924,2076,2024-07-14,18071,Credit Card,Processing
2925,1107,2024-08-13,23165,Credit Card,Shipped
2926,1967,2024-11-09,132639,UPI,Processing
2927,8583,2023-09-24,179948,UPI,Processing
2928,2233,2024-09-04,89243,Debit Card,Cancelled
2929,173,2024-12-18,184184,Credit Card,Cancelled
2930,2957,2023-09-07,67888,Net Banking,Cancelled
2931,5186,2025-01-05,123860,Credit Card,Delivered
2932,2055,2024-11-12,122227,Credit Card,Shipped
2933,9409,2024-11-09,58228,Net Banking,Shipped
2934,6966,2024-10-12,124532,Debit Card,Cancelled
2935,7838,2023-04-08,41024,UPI,Processing
2936,9657,2024-07-06,26127,Credit Card,Shipped
2937,5923,2023-06-07,89415,Credit Card,Cancelled
2938,9755,2024-05-07,56691,Credit Card,Shipped
2939,606,2023-03-26,99251,Net Banking,Shipped
2940,6159,2023-02-15,100120,Credit Card,Delivered
2941,4697,2024-05-25,188213,Debit Card,Delivered
2942,3203,2024-06-12,52716,UPI,Processing
2943,5235,2024-09-23,80348,Credit Card,Cancelled
2944,6865,2024-11-23,123349,UPI,Processing
2945,1975,2023-03-11,41884,Credit Card,Shipped
2946,3677,2024-07-17,160512,Debit Card,Processing
2947,4067,2024-11-02,94276,Net Banking,Cancelled
2948,8903,2025-01-01,105319,Credit Card,Cancelled
2949,4906,2024-08-20,59107,UPI,Delivered
2950,1869,2024-03-22,126055,UPI,Cancelled
2951,6743,2023-02-26,94019,Debit Card,Cancelled
2952,5634,2023-09-08,175449,Credit Card,Processing
2953,4847,2023-08-11,119973,Credit Card,Shipped
2954,3838,2024-12-16,179255,Credit Card,Shipped
2955,4737,2024-02-25,88303,UPI,Shipped
2956,5630,2024-02-18,183436,Debit Card,Shipped
2957,2429,2023-01-16,34008,UPI,Processing
2958,6499,2024-01-22,83299,Net Banking,Processing
2959,9816,2024-03-28,11024,UPI,Delivered
2960,6424,2023-10-15,47597,Debit Card,Processing
2961,4148,2024-09-06,185272,Debit Card,Shipped
2962,8436,2023-03-01,37635,Net Banking,Shipped
2963,8418,2023-05-15,168992,Debit Card,Shipped
2964,5950,2024-08-17,88216,Credit Card,Cancelled
2965,8984,2024-12-25,137591,Net Banking,Processing
2966,4439,2023-12-19,104740,Credit Card,Cancelled
2967,344,2023-10-09,170930,Credit Card,Delivered
2968,649,2023-05-15,132168,Credit Card,Processing
2969,147,2024-04-12,71015,Credit Card,Processing
2970,7765,2023-11-29,89355,Credit Card,Shipped
2971,2011,2023-05-25,82748,Net Banking,Cancelled
2972,7275,2024-10-23,168633,Net Banking,Cancelled
2973,1472,2023-03-18,180810,UPI,Processing
2974,3661,2024-09-13,193247,Credit Card,Cancelled
2975,9852,2024-10-23,177129,Net Banking,Delivered
2976,5186,2023-07-10,101393,Credit Card,Delivered
2977,7938,2023-02-02,12717,Net Banking,Shipped
2978,4756,2023-08-14,91996,Net Banking,Cancelled
2979,4947,2024-09-30,197682,Debit Card,Shipped
2980,3349,2024-06-07,143363,Debit Card,Processing
2981,2824,2024-12-12,24577,UPI,Cancelled
2982,1112,2023-05-28,147074,Net Banking,Delivered
2983,3578,2023-08-05,154553,UPI,Processing
2984,6103,2025-01-04,46399,Debit Card,Processing
2985,491,2023-07-21,107868,Net Banking,Delivered
2986,210,2023-06-23,83820,UPI,Processing
2987,7252,2023-03-06,16818,UPI,Shipped
2988,3083,2024-02-19,110515,Debit Card,Delivered
2989,1543,2023-10-30,22121,Debit Card,Processing
2990,4211,2023-07-03,104641,UPI,Shipped
2991,5287,2023-06-27,122569,Net Banking,Shipped
2992,9317,2023-11-11,146394,Net Banking,Processing
2993,9736,2023-11-14,141471,Net Banking,Delivered
2994,4661,2023-04-29,73231,Debit Card,Delivered
2995,9037,2023-12-24,154483,Credit Card,Cancelled
2996,9346,2023-07-21,105469,Credit Card,Shipped
2997,5502,2023-07-16,67027,Debit Card,Processing
2998,9043,2024-01-19,33207,Credit Card,Cancelled
2999,2890,2024-04-08,90952,Debit Card,Shipped
3000,577,2023-12-21,62358,Credit Card,Delivered
3001,9451,2024-09-20,115323,Credit Card,Cancelled
3002,5582,2023-06-07,35525,UPI,Delivered
3003,5139,2024-10-14,91391,Debit Card,Delivered
3004,5232,2023-09-24,21098,Net Banking,Shipped
3005,2501,2023-07-16,17121,Credit Card,Shipped
3006,3893,2024-05-19,187166,Credit Card,Delivered
3007,8461,2023-09-03,113720,Credit Card,Processing
3008,7398,2023-04-07,161521,Net Banking,Processing
3009,1962,2024-08-28,175974,UPI,Shipped
3010,2878,2024-12-20,1469,Debit Card,Processing
3011,8101,2023-11-13,40098,Credit Card,Cancelled
3012,7459,2024-03-16,117960,Net Banking,Cancelled
3013,6142,2024-01-23,199350,UPI,Shipped
3014,9150,2023-04-21,112184,Debit Card,Cancelled
3015,8639,2024-01-20,152158,Net Banking,Cancelled
3016,2807,2024-07-26,134373,Debit Card,Shipped
3017,502,2024-09-07,31672,Net Banking,Processing
3018,4110,2023-04-10,119634,Credit Card,Cancelled
3019,1852,2024-01-28,161747,Net Banking,Processing
3020,716,2024-02-28,196673,Credit Card,Delivered
3021,4074,2024-11-04,81692,Net Banking,Processing
3022,5705,2024-04-05,84795,Net Banking,Processing
3023,1936,2024-02-25,162315,Net Banking,Delivered
3024,5986,2024-12-21,75633,Credit Card,Shipped
3025,3287,2023-05-05,92006,UPI,Delivered
3026,2851,2024-07-23,198007,Debit Card,Processing
3027,9574,2024-02-08,183434,UPI,Processing
3028,714,2024-04-04,58064,Credit Card,Delivered
3029,4574,2023-05-10,31430,Net Banking,Delivered
3030,1769,2024-08-20,162216,Debit Card,Processing
3031,172,2023-07-09,107773,UPI,Processing
3032,8552,2024-05-14,68039,Credit Card,Cancelled
3033,3693,2023-02-04,181083,Credit Card,Delivered
3034,7469,2024-08-26,70596,Credit Card,Processing
3035,796,2023-08-18,102423,Net Banking,Shipped
3036,2038,2023-08-07,132827,Net Banking,Cancelled
3037,4918,2023-11-25,194634,Credit Card,Shipped
3038,3594,2023-08-03,84964,Net Banking,Processing
3039,9294,2023-03-10,104634,Debit Card,Delivered
3040,3430,2023-12-16,33959,UPI,Processing
3041,3307,2023-03-09,50799,Debit Card,Cancelled
3042,6526,2023-09-22,192869,Credit Card,Cancelled
3043,8440,2023-11-02,102930,UPI,Processing
3044,2046,2023-02-14,96198,Debit Card,Shipped
3045,4720,2024-06-06,74571,UPI,Cancelled
3046,6326,2023-01-31,134761,Net Banking,Delivered
